date,ticker,momentum,volatility,liquidity,size_proxy,value_composite,quality_composite
2019-09-12 00:00:00+05:30,ACC_DAILY,0.0080639890646874,-0.0946769513083054,-0.2428937472073524,0.947222108924108,0.1561262955159673,0.2683996484717649
2019-09-16 00:00:00+05:30,ACC_DAILY,0.0413362909120278,-0.0942805084102925,-0.2423649872692057,1.1605102631720432,-0.5888432883764395,-0.706376573463084
2019-09-17 00:00:00+05:30,ACC_DAILY,0.022276205888346,-0.0940220323543056,-0.241872167100013,1.1603979287257762,-0.0361182941694391,-1.5614477898504882
2019-09-18 00:00:00+05:30,ACC_DAILY,-0.0077561444213568,-0.096039082629451,-0.240343747069517,1.0840282665497172,2.182535533046131,1.256043325688068
2019-09-12 00:00:00+05:30,ACE_DAILY,-0.2074361913454291,0.02267706679569,-0.2945950465662073,-0.8852679976543185,0.0177978497009033,-0.944223875181446
2019-09-16 00:00:00+05:30,ACE_DAILY,-0.3327904676137646,0.022610801605184,-0.2942326913520983,-0.7854929842841055,-0.2023813972743834,0.2123240283350727
2019-09-17 00:00:00+05:30,ACE_DAILY,-0.3649277736269731,0.0214414063598432,-0.2941158193692832,-1.0138656920500806,2.580670338169124,-0.7195349653915398
2019-09-18 00:00:00+05:30,ACE_DAILY,-0.3458644336776524,0.0218439769483796,-0.2927483220986902,-1.1116446148522765,-0.4363709764336037,-1.226403980936171
2019-09-12 00:00:00+05:30,ADANIENSOL_DAILY,0.1744907014512657,-0.0484839780854078,-0.3002162563178127,-0.92973526244697,0.8573318630018227,0.5879186855616609
2019-09-16 00:00:00+05:30,ADANIENSOL_DAILY,0.2168342453105392,-0.0520796460144549,-0.3000237787456168,-0.7419111368043293,1.700330660009541,-0.7163384302336229
2019-09-17 00:00:00+05:30,ADANIENSOL_DAILY,0.2045969872958945,-0.0497975017607201,-0.2997357906350603,-0.7259350833135897,-0.2708057367272189,-0.1549258533847926
2019-09-18 00:00:00+05:30,ADANIENSOL_DAILY,0.1706630151792918,-0.0620443364862869,-0.2985544012360039,-0.9317586230567924,-0.4250838234240567,0.6347852976551055
2019-09-12 00:00:00+05:30,ADANIENT_DAILY,0.0647551399887904,-0.0512653687358929,0.0987612103611414,0.7107164539582027,-0.4667697258209776,1.5257937655351834
2019-09-16 00:00:00+05:30,ADANIENT_DAILY,0.1278809953452876,-0.0535870625081102,0.0983799721430729,0.7360508760680927,-0.6289717622468967,-1.7047538691380877
2019-09-17 00:00:00+05:30,ADANIENT_DAILY,0.159823355523305,-0.0546982895817884,0.0944108936147273,0.7700428575343551,-0.482459984009702,0.2034435540236256
2019-09-18 00:00:00+05:30,ADANIENT_DAILY,0.1382678130571671,-0.0584622203396556,0.0931524508198344,0.7539679215446512,-0.6053716189561746,-1.3344962667043478
2019-09-12 00:00:00+05:30,ADANIGREEN_DAILY,0.4538683439646227,0.0049857799780936,-0.2196652208426243,-0.3405838539183241,0.7322356929466012,1.5625090227385416
2019-09-16 00:00:00+05:30,ADANIGREEN_DAILY,0.8870558031886976,0.0364958009740742,-0.2131956648140832,0.4726892602347037,3.136290441346263,-1.0761460697556555
2019-09-17 00:00:00+05:30,ADANIGREEN_DAILY,0.8798043201257334,0.0346084719315808,-0.2115478650355696,0.0099420752397662,0.2979275227605116,-0.5880964830885604
2019-09-18 00:00:00+05:30,ADANIGREEN_DAILY,0.7514792220235262,0.0350805026045806,-0.2099423959753074,-0.2139219512609005,-0.4019890763325602,0.4763597055816399
2019-09-12 00:00:00+05:30,ADANIPORTS_DAILY,0.1610872669541852,-0.1089349811817071,-0.0873721289541382,1.0086225010348948,-0.2533592800395607,-0.6500165387501314
2019-09-16 00:00:00+05:30,ADANIPORTS_DAILY,0.1963468893248858,-0.1106509566783115,-0.0878578716049527,1.0003714939673247,-0.4470661019558701,-0.8583399212057358
2019-09-17 00:00:00+05:30,ADANIPORTS_DAILY,0.1890621796955409,-0.1116738075538762,-0.0900380851922985,0.9832658792338288,-0.5619521549925737,0.4616114768257897
2019-09-18 00:00:00+05:30,ADANIPORTS_DAILY,0.1653436819789829,-0.1151933088301715,-0.0949922290341666,0.7929039285044179,-0.5638641697889566,-0.9850667155425908
2019-09-12 00:00:00+05:30,ADANIPOWER_DAILY,0.3560587568317881,0.0299080395376033,1.0223899222932895,0.8928225663927277,-0.599890862777438,0.2698301978522793
2019-09-16 00:00:00+05:30,ADANIPOWER_DAILY,0.4560471936798485,0.025970719036742,1.017958101439686,0.8428380777236838,0.3995688635712544,-1.005610365249007
2019-09-17 00:00:00+05:30,ADANIPOWER_DAILY,0.4891061219186318,0.0248633528743603,1.0114719295418064,0.7945418527985221,-0.377728336765374,0.2538266298412242
2019-09-18 00:00:00+05:30,ADANIPOWER_DAILY,0.4639388740335899,0.0245916471175703,0.999541167892598,0.8645606251085985,-0.6570698447832886,1.1179057336316944
2019-09-12 00:00:00+05:30,AEGISLOG_DAILY,-0.0344262825191594,-0.0413745989941517,-0.2973564379148884,-0.571521207229936,-0.5467886198160953,-0.3829354166785303
2019-09-16 00:00:00+05:30,AEGISLOG_DAILY,-0.0471770228825536,-0.0429950731771028,-0.2972901603163072,-0.9550566965982522,-0.5439130115075717,-0.7980137286962298
2019-09-17 00:00:00+05:30,AEGISLOG_DAILY,-0.0346065050913949,-0.0433320349802671,-0.2970747201263423,-0.8459529522249017,-0.5434994614081013,-0.0272270048572316
2019-09-18 00:00:00+05:30,AEGISLOG_DAILY,-0.0759591787200462,-0.0479040723281554,-0.2967571900753197,-0.8769422210188141,-0.5824478507275334,-0.1091387789866479
2019-09-12 00:00:00+05:30,AIAENG_DAILY,-0.122229719198535,-0.110925208214024,-0.3047570557700966,-0.1459999270080707,-0.1830069464949419,1.059518967029802
2019-09-16 00:00:00+05:30,AIAENG_DAILY,-0.0723990602992013,-0.1053580227478235,-0.3046049979838087,-0.52281058536467,-0.5994978020344389,1.1192489211524912
2019-09-17 00:00:00+05:30,AIAENG_DAILY,-0.0352508241128648,-0.1056884850613984,-0.3043634976491101,-0.2921005420841531,1.0430270288425996,1.43672022066603
2019-09-18 00:00:00+05:30,AIAENG_DAILY,-0.0671985641757767,-0.1053210086501447,-0.3029453330651064,-0.1557749255126549,0.0427001726880354,1.6020004584679808
2019-09-12 00:00:00+05:30,AJANTPHARM_DAILY,0.1161995160363456,-0.0713484135129937,-0.2811945240453655,0.0854460180740396,-0.6225025521730889,0.7442239040286128
2019-09-16 00:00:00+05:30,AJANTPHARM_DAILY,0.1495651550479649,-0.0732177735494701,-0.2813610061224591,-0.1084468191978455,-0.5649383082604835,0.0537538612115469
2019-09-17 00:00:00+05:30,AJANTPHARM_DAILY,0.2060734517184198,-0.0759232706857137,-0.2816101666959711,0.0397856067547365,-0.2812527906267202,-1.5899480075343493
2019-09-18 00:00:00+05:30,AJANTPHARM_DAILY,0.2105031685952804,-0.0765700344492486,-0.2807268047025947,0.0199847844657437,-0.4323850056580132,-1.1632074173338125
2019-09-12 00:00:00+05:30,ALKEM_DAILY,0.0913519232134325,-0.1016020460692186,-0.3024761700444761,-0.1572046254455086,-0.3290330861525608,-0.907117140758967
2019-09-16 00:00:00+05:30,ALKEM_DAILY,0.1511448901253847,-0.1023907307658271,-0.3022367418881321,0.2140417557957754,-0.4024953700634414,1.351625806147491
2019-09-17 00:00:00+05:30,ALKEM_DAILY,0.1640654777977169,-0.1040959018097755,-0.3018934725395863,0.2709357908459872,-0.2042410373280045,-1.5886301013159718
2019-09-18 00:00:00+05:30,ALKEM_DAILY,0.1833696640708942,-0.101733223335855,-0.3004390714934231,0.192300689047998,2.4808496656519385,-0.8800045486345905
2019-09-12 00:00:00+05:30,ALKYLAMINE_DAILY,0.068618042711974,-0.0375177594018348,-0.3047961982617029,-1.6194605725071267,-0.2270816797734432,-0.0794728988706341
2019-09-16 00:00:00+05:30,ALKYLAMINE_DAILY,0.0781277044065731,-0.0394126427088328,-0.3046415209206317,-1.760123669342328,-0.3041140341048713,1.0558333449384203
2019-09-17 00:00:00+05:30,ALKYLAMINE_DAILY,0.0673175554861305,-0.0402628943583964,-0.3043915664317419,-1.7796332357216342,0.0221192682051482,0.3054466604462743
2019-09-18 00:00:00+05:30,ALKYLAMINE_DAILY,0.0080570496880012,-0.0398721666547416,-0.3030125541946597,-1.9776824360608845,-0.6649026826661485,-0.6311641684801397
2019-09-12 00:00:00+05:30,AMBER_DAILY,0.2503795276360595,-0.1117441440044955,-0.3060089201204745,-0.9965982694944824,0.7718149514184445,1.0304121646168782
2019-09-16 00:00:00+05:30,AMBER_DAILY,0.2568760934782766,-0.1133279556690268,-0.3058687942471762,-1.9202127541877223,-0.6120728381489666,0.6412179408952233
2019-09-17 00:00:00+05:30,AMBER_DAILY,0.2406365100118987,-0.1147018943061851,-0.3056298661487124,-1.309794216599179,-0.3194939603023555,0.1350525560633986
2019-09-18 00:00:00+05:30,AMBER_DAILY,0.2343799619104951,-0.1168128448517016,-0.3042519469861582,-1.1461011257370337,-0.694653993457695,-0.4930951255958854
2019-09-12 00:00:00+05:30,AMBUJACEM_DAILY,-0.1000312958359788,-0.1021897888894098,-0.0618845201228209,0.6607897670493801,-0.4574397469273413,-1.2059632541577614
2019-09-16 00:00:00+05:30,AMBUJACEM_DAILY,-0.0742908599801414,-0.1059985017123399,-0.0646812081049317,0.6326876513224927,-0.5568884874383657,-0.2072346058001411
2019-09-17 00:00:00+05:30,AMBUJACEM_DAILY,-0.0935495110554051,-0.1052290059193717,-0.0646310829851698,0.740294444060658,-0.4343186193886652,-0.7490242996108089
2019-09-18 00:00:00+05:30,AMBUJACEM_DAILY,-0.1186298896603436,-0.1056040305299931,-0.0649091780812044,0.7095410502506386,-0.6510068789527498,0.9672139880629368
2019-09-12 00:00:00+05:30,ANANTRAJ_DAILY,0.0864985404123232,-0.0076307690161743,-0.2717316511891031,-0.8767574828239567,-0.4318603866702686,-0.2994423462484051
2019-09-16 00:00:00+05:30,ANANTRAJ_DAILY,0.1531651297784766,-0.0090749731780503,-0.2710494992508029,-0.8388131487910065,0.6824599210931473,-0.6782386035119564
2019-09-17 00:00:00+05:30,ANANTRAJ_DAILY,0.1526873638453613,-0.0125128675285847,-0.2702967009284491,-0.8431912655605894,-0.4937588193504369,1.536035618919047
2019-09-18 00:00:00+05:30,ANANTRAJ_DAILY,0.1526631608623,-0.013445085489663,-0.2691400619483483,-1.1653086002250517,-0.7037978958565283,-0.1959552047358479
2019-09-12 00:00:00+05:30,APARINDS_DAILY,-0.1412506746206658,0.025470017825264,-0.3057538897961174,-1.4595129376366245,0.417640330276981,1.0188533370250967
2019-09-16 00:00:00+05:30,APARINDS_DAILY,-0.14871375759945,0.022486287110337,-0.305616098817896,-2.146125151956714,-0.653915569624834,0.0917609670267472
2019-09-17 00:00:00+05:30,APARINDS_DAILY,-0.1523743942896813,0.0214413026143212,-0.305366413284676,-1.845329664304391,-0.5876160064814044,0.8576236193071699
2019-09-18 00:00:00+05:30,APARINDS_DAILY,-0.1571760531587552,0.0209729211707945,-0.3039953857041209,-1.804475728772282,-0.2053294493297863,1.232798645474291
2019-09-12 00:00:00+05:30,APLAPOLLO_DAILY,-0.0366869743661046,-0.0941466945476615,-0.2840770782106096,-0.9309878775225244,-0.4332807982537007,0.3297436006159209
2019-09-16 00:00:00+05:30,APLAPOLLO_DAILY,-0.0412595638360985,-0.0959298838940021,-0.2840639813450545,-0.9803634670526468,-0.1914589159004283,0.0982920323745887
2019-09-17 00:00:00+05:30,APLAPOLLO_DAILY,-0.0344764997926045,-0.0984686639541496,-0.2839413602645724,-0.8397242232038801,2.612724957059282,-0.3204441584767015
2019-09-18 00:00:00+05:30,APLAPOLLO_DAILY,-0.0284889226628315,-0.09883828123258,-0.2828186258955044,-0.8422362009705551,0.2536316427501108,1.1505151667508358
2019-09-12 00:00:00+05:30,APLLTD_DAILY,-0.0429162106233565,-0.0802140369734256,-0.302576692566823,-1.2037160702743648,-0.0393264990200011,-1.9258825925235783
2019-09-16 00:00:00+05:30,APLLTD_DAILY,-0.0520922144251554,-0.082376917577952,-0.3024633295605854,-0.9967447927496682,-0.6515847403871072,0.0281241687248063
2019-09-17 00:00:00+05:30,APLLTD_DAILY,-0.0450926865963437,-0.084245004008217,-0.302191238009746,-0.7317871805076989,-0.5320381745846181,-1.3248751929039084
2019-09-18 00:00:00+05:30,APLLTD_DAILY,0.0051123788499151,-0.0790205018515971,-0.3007598806043992,-0.2577948862386431,3.1239597386384914,0.4401363282232461
2019-09-12 00:00:00+05:30,APOLLOHOSP_DAILY,0.3197921881518372,-0.0949145944604877,-0.2474556345554308,1.5770690581543825,-0.3225773140866391,0.6278117804209851
2019-09-16 00:00:00+05:30,APOLLOHOSP_DAILY,0.3561423814535351,-0.0959970107168937,-0.2474259483397705,0.7836545106376518,-0.2215608341179676,1.2908287090151986
2019-09-17 00:00:00+05:30,APOLLOHOSP_DAILY,0.3804148493283832,-0.0970338163074966,-0.2472803705585441,0.938145224351738,1.3217306205915509,-0.0744959979265565
2019-09-18 00:00:00+05:30,APOLLOHOSP_DAILY,0.3662320599777193,-0.096377552080835,-0.2456176502469817,1.123786970077763,-0.4324344085052656,-0.8263351963675865
2019-09-12 00:00:00+05:30,APOLLOTYRE_DAILY,-0.2068062855911154,-0.0436512597792734,-0.0340006815698402,0.3873329681153337,-0.4032764709465329,-1.0113296115956498
2019-09-16 00:00:00+05:30,APOLLOTYRE_DAILY,-0.2018394618691113,-0.0649364847047336,-0.0800612258227199,0.6672779026651662,-0.4614032365346258,0.596062743529949
2019-09-17 00:00:00+05:30,APOLLOTYRE_DAILY,-0.1889512869521071,-0.0680332479035677,-0.086254870178007,0.7393359164656957,-0.4417606443690635,0.337970570154499
2019-09-18 00:00:00+05:30,APOLLOTYRE_DAILY,-0.1453975506486242,-0.0675536471178925,-0.0851077813481404,0.8044946463725109,-0.3694215619921581,0.7974862921241533
2019-09-12 00:00:00+05:30,ARE&M_DAILY,-0.0874711212708155,-0.1046390598961301,-0.2530597262109555,0.3938973203097512,-0.6231023848623299,-1.2938048325062843
2019-09-16 00:00:00+05:30,ARE&M_DAILY,-0.1291044688569233,-0.1076852056428523,-0.2531373003702314,0.3645964963308327,-0.4444787567048213,1.250050888142089
2019-09-17 00:00:00+05:30,ARE&M_DAILY,-0.1348874900484808,-0.1056547579544532,-0.2534070182517235,0.3166113976472433,-0.326513522779123,0.7839563125380354
2019-09-18 00:00:00+05:30,ARE&M_DAILY,-0.1241934814447116,-0.1096664448698614,-0.2522948325935146,0.3636650843800937,-0.6760177870889252,1.3531652069042883
2019-09-12 00:00:00+05:30,ASAHIINDIA_DAILY,-0.3633196737772782,-0.0947346937444955,-0.3058467950987452,-1.673247321837861,-0.4133077376698741,-0.1266073533214297
2019-09-16 00:00:00+05:30,ASAHIINDIA_DAILY,-0.4552196265077269,-0.095846132339953,-0.3056742658629761,-1.542542703382912,-0.2222443780855935,-1.6387384202673991
2019-09-17 00:00:00+05:30,ASAHIINDIA_DAILY,-0.4230987425654161,-0.0984045947429654,-0.3054124441316268,-1.7549898550329044,-0.2147281288459867,-1.2154842084166733
2019-09-18 00:00:00+05:30,ASAHIINDIA_DAILY,-0.371027157177147,-0.0974112843251943,-0.3040207761611872,-1.4545622468096824,-0.5921963936384526,-0.266769881592284
2019-09-12 00:00:00+05:30,ASHOKLEY_DAILY,-0.357305844539342,-0.0002480879474775,4.4250678801246535,1.292379658973627,-0.6245650609613781,-0.729560213788608
2019-09-16 00:00:00+05:30,ASHOKLEY_DAILY,-0.4147091330203329,-0.0060243582741905,4.412047366466747,1.145198349303208,-0.2539030274566211,0.7871355265039062
2019-09-17 00:00:00+05:30,ASHOKLEY_DAILY,-0.4575889261406146,-0.0049820056345554,4.424717574927804,1.2546878723556134,-0.6294795158593547,1.7958595080641064
2019-09-18 00:00:00+05:30,ASHOKLEY_DAILY,-0.4112459955633691,-0.0048515662923995,4.485373112081056,1.4551582900041715,-0.0701261196544636,-0.0722878925986006
2019-09-12 00:00:00+05:30,ASIANPAINT_DAILY,0.162439723466713,-0.1432025275024416,-0.1935702752838373,1.0818710511199856,-0.5331734835740473,-0.8950214347003044
2019-09-16 00:00:00+05:30,ASIANPAINT_DAILY,0.1840509883217705,-0.1446206898797204,-0.1925041566028605,1.4860322567425728,-0.3140924832872516,-1.3419456049831295
2019-09-17 00:00:00+05:30,ASIANPAINT_DAILY,0.2354833835419961,-0.147116364994786,-0.1926679414773869,1.3319524993489122,-0.4121900191175394,0.5981993614538829
2019-09-18 00:00:00+05:30,ASIANPAINT_DAILY,0.2297511661557771,-0.1460302389485537,-0.1910428836776023,1.2876591473745065,3.689491774324445,-0.7307988807660473
2019-09-12 00:00:00+05:30,ASTERDM_DAILY,-0.2080929667819579,-0.0356625637308599,-0.2340096271884737,-1.3472112719935578,-0.2021421831007074,0.787992224980198
2019-09-16 00:00:00+05:30,ASTERDM_DAILY,-0.2245269323307859,-0.0382700075873893,-0.2340442423962477,-0.995731174613481,-0.435912027516281,0.6827230775892764
2019-09-17 00:00:00+05:30,ASTERDM_DAILY,-0.1856521060490654,-0.0429598578513576,-0.2339807079188939,-0.6089317688100531,1.0090916363786908,0.3328330842523972
2019-09-18 00:00:00+05:30,ASTERDM_DAILY,-0.2009407544978673,-0.0402949518792913,-0.2327658076549303,-1.283376104703716,-0.5884897996719527,-0.1748027931228224
2019-09-12 00:00:00+05:30,ASTRAL_DAILY,0.2643493538562567,-0.1026322178577824,-0.3015399354107288,-0.3372321084906965,-0.5187728752469264,-1.5326766320482088
2019-09-16 00:00:00+05:30,ASTRAL_DAILY,0.3430772482783449,-0.0976911584913327,-0.3010667620239717,0.2641174271841415,-0.5888215130916074,0.51077535003936
2019-09-17 00:00:00+05:30,ASTRAL_DAILY,0.3246833581595498,-0.1013366098714766,-0.3007731603311458,-0.1461733482463497,0.2474177276002858,-0.2298806870572982
2019-09-18 00:00:00+05:30,ASTRAL_DAILY,0.3526125641496892,-0.0971975037026749,-0.2992620335910312,0.0008672834075068,-0.5047423221512862,-0.8536811152103465
2019-09-12 00:00:00+05:30,ASTRAZEN_DAILY,0.015201688399362,-0.0225403526818567,-0.3054306015631936,-0.2849807781225781,-0.6091201044769121,0.6813111133461163
2019-09-16 00:00:00+05:30,ASTRAZEN_DAILY,0.1068925077041713,-0.0236426811763381,-0.3052715309435966,-0.6112798867142382,0.0324934520348001,-0.783050190803847
2019-09-17 00:00:00+05:30,ASTRAZEN_DAILY,0.1174204431562263,-0.0221546458990704,-0.3050362283176965,-0.4331857845592034,5.803248548386531,1.3266506301534244
2019-09-18 00:00:00+05:30,ASTRAZEN_DAILY,0.1192660978825489,-0.0209717614778276,-0.303651800635554,-0.547072689622808,-0.48713105690185,-0.1419840709312714
2019-09-12 00:00:00+05:30,ATGL_DAILY,0.3563727452676637,-0.0821866814320149,-0.2633939021648431,-0.3805406719389118,-0.6253611022114434,0.1164698135164751
2019-09-16 00:00:00+05:30,ATGL_DAILY,0.4052188561058502,-0.0853802172504426,-0.2630364602535444,-0.0211671601362793,-0.1209971975699681,-0.4644781283580849
2019-09-17 00:00:00+05:30,ATGL_DAILY,0.4126905844948563,-0.0872410692043408,-0.2629979885478499,-0.2525429307882071,-0.547139939477912,-0.8722439346027591
2019-09-18 00:00:00+05:30,ATGL_DAILY,0.3466591148031142,-0.0878328954406666,-0.262324296619271,-0.4608471128142791,-0.4636112536391875,1.114241678199969
2019-09-12 00:00:00+05:30,ATUL_DAILY,0.158145150693826,-0.1235985132710613,-0.3048319277912735,0.0651256090988357,-0.4390121618423806,0.066014681173972
2019-09-16 00:00:00+05:30,ATUL_DAILY,0.2613438619191012,-0.1225738831864319,-0.3046750867068979,-0.2394362627034553,-0.0039069137849163,0.84450608853723
2019-09-17 00:00:00+05:30,ATUL_DAILY,0.228821051485514,-0.1156864015721564,-0.3044168867686743,-0.2799804386379949,-0.6148208530067184,-1.5176933376104644
2019-09-18 00:00:00+05:30,ATUL_DAILY,0.2165047853261977,-0.1153187471019192,-0.3031690785532722,-0.6855547631406085,-0.3756822591357146,-1.7641176380452537
2019-09-12 00:00:00+05:30,AUBANK_DAILY,0.2367460094036867,-0.0915845345113804,-0.2756014838859564,-0.1732535866250223,0.0190090785231132,-1.338289271072427
2019-09-16 00:00:00+05:30,AUBANK_DAILY,0.2434893117875573,-0.0944181519327551,-0.2754146616764381,-0.236865133238039,-0.593380965280334,-0.9054275097618998
2019-09-17 00:00:00+05:30,AUBANK_DAILY,0.2449852887234807,-0.091391047471228,-0.2754371378248595,-0.3526205064014083,-0.6263953978273222,-0.1925493314042289
2019-09-18 00:00:00+05:30,AUBANK_DAILY,0.2328167528373417,-0.0902185797935471,-0.2744832638722553,0.0302403725969824,3.665971041694642,0.6145965674152651
2019-09-12 00:00:00+05:30,AUROPHARMA_DAILY,-0.1336671831540241,-0.0792456031345939,-0.0834117355343536,0.9508670280631352,-0.4526249713288355,0.9379606431964784
2019-09-16 00:00:00+05:30,AUROPHARMA_DAILY,-0.1261696881074127,-0.0807280516605946,-0.0834648994653358,1.1626088622644533,-0.4647053554953346,-0.0116502231106118
2019-09-17 00:00:00+05:30,AUROPHARMA_DAILY,-0.1332284178212026,-0.0784772012150052,-0.0846151810525849,1.027452030121563,-0.0593599494998377,-1.4460156672840614
2019-09-18 00:00:00+05:30,AUROPHARMA_DAILY,-0.1476966234828288,-0.0793588607709778,-0.0840497862765617,1.0221972441162015,-0.5515165128097116,1.2126947809138782
2019-09-12 00:00:00+05:30,AXISBANK_DAILY,-0.0744702448075855,-0.1128261057969151,0.4674539862134357,1.751731218510896,-0.0442776345037324,1.4227028878113657
2019-09-16 00:00:00+05:30,AXISBANK_DAILY,-0.0389402524284438,-0.1159597777822549,0.4629014445360353,1.770987459303906,-0.2307122100088797,0.6002056368514336
2019-09-17 00:00:00+05:30,AXISBANK_DAILY,-0.1053991062792316,-0.1098853849078942,0.4705808578125649,2.079463125233086,-0.5963152804233026,0.294931514862717
2019-09-18 00:00:00+05:30,AXISBANK_DAILY,-0.0901083913905648,-0.1086241453590992,0.4746582883744896,1.8802821799485827,-0.3578942424447043,-0.1542608556533597
